service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
50051036792-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14799048381-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
13170037890-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
3922046214-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
13135037531-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1045053349-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14798048764-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14321062728-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14799042719-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
1033047383-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
12839046274-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
21072010993-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
4955028411-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
15409039811-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
8300033650-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,1,1
14305044872-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
1062059406-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3905041680-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
3100033831-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2365061614-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
17000035322-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
13113037298-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
2353061063-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
2365061759-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
1045053355-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
3922046174-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
50051018093-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1982053679-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
23100063050-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14797029121-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
5580003905-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1981053617-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
14767040780-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14030042239-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5552011866-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3093037221-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5500026685-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2396063412-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
17000036014-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
5515058635-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
2378062799-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
4955021914-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
1063059646-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1034047326-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
12858046420-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1063059655-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14605043856-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
18025052317-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14731045741-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14277052708-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14233045351-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14756040605-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14007036981-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14007036966-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
3887005726-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14267044601-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1033047431-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14769040855-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
7380010565-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
13223043367-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
13115037354-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
4973028494-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14267044542-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
50051063141-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14061043163-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3905041662-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14721047253-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14233045348-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
1983053865-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
1063059733-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
2353061094-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1055016446-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
50051063153-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
3092037179-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
3803041068-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
3100033942-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14007036923-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14277038010-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
3779041030-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
50051063218-20160922135358_v46.7,20161030,20161231,0,1,1,1,1,0,0
8300033696-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
21022043329-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3080046810-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
12891052945-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
6008011105-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14305044878-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14267044370-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
15454038774-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14731045797-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14799048327-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
3813046607-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
51100029861-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14745040533-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14606043837-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
17000062832-20160922135358_v46.7,20161030,20161231,0,1,1,1,1,0,0
12875045923-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1064059994-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
12891052887-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
3100033813-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1986054079-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
23100022916-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14312054702-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
51100029770-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
15455038901-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
3922046202-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14030042333-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1719058468-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
15472039241-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3813046708-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
4955021929-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
3090042200-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
12913041829-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
3130037484-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14274053103-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3921046090-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2372062128-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
18025052415-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
1719058503-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
8300033670-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
23100063401-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14757054341-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3945041902-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
23100028028-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
5545003336-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14258044241-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14756054265-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
15487039401-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
12843041257-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
4973028583-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
17000035436-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
50051018257-20160922135358_v46.7,20161030,20161231,0,1,1,1,1,0,0
14757054356-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14797029015-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
8300033736-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,1,1
8300033739-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,1,1
14305044892-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1981053550-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
1981053561-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
23500063309-20160922135358_v46.7,20161030,20161231,0,0,0,0,1,0,0
1983053912-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
51100036687-20160920093629_v46.5,20160922,20161029,0,0,0,0,1,0,0
13223043387-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14798048898-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14797028936-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
5500011584-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1062059478-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
1062059372-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1033047377-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14314060614-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
6104052467-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
3813046687-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
4915006366-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1064060160-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1983053874-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
3887005818-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
21072010993-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1985054008-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1984053951-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14267044453-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14731045656-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3092037172-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14277052691-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
3886005605-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14267044541-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14745040536-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5500034683-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
12882054141-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
50051018073-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
4975023875-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14769040890-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
12881052805-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
12879046007-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14606043806-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14605043883-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
12882054153-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
12875045853-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
18025052398-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
8300033672-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,1
7008029424-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1064060075-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3886005682-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14267044584-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
51100062976-20160922135358_v46.7,20161030,20161231,0,1,1,1,1,0,0
1982053654-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
5550034598-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
15472039250-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
3803041081-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
5552011849-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
23100028010-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
13113037275-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14731045617-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
12881052853-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
4955028326-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14625040133-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14605043854-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
18193011009-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
2372062068-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
8300033782-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,1,1
14595039986-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
2325060871-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
14655040206-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1981053466-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
1981016585-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
15348038442-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14756040619-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14756054252-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14797028860-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14007036958-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14277052746-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
4973028574-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14233045301-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14302054398-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
6009015163-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
6008011167-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
12843041293-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3080046746-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
3100033873-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1719058425-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14797028884-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
18174045274-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
17000062856-20160922135358_v46.7,20161030,20161231,0,1,1,1,1,0,0
15497039587-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14258044100-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
4973028497-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
15455038930-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
13170037854-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
5550011313-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
4973028484-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14625040061-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
18028052277-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
2326060941-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
14322062742-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
13222043706-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3886005713-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
5550011289-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5552011729-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
5580003926-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
5552011715-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1055016443-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
13224043539-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14798048706-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
2325060799-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
5500026666-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5466002518-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14299044625-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
2366061781-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5575003692-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14099043353-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
4957006774-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14312054694-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
23100027987-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
4915006253-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
51100017464-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14312044972-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14302054453-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1063059809-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,1,0
14274043968-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
12843041314-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
23500063252-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
3100033850-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1062059383-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,1,1
14313060477-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14302054512-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
12891052934-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14249045505-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14625040132-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
6008011123-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
4955028300-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1062059594-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
14274053104-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
17000035387-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
51100036700-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
50051018077-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14267044469-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
21269043304-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
50051035736-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3555039906-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
3090042195-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3905041689-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
12839046320-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2352060970-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1064060144-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1981053638-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
5580003947-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
3921046085-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14277052655-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
15487039460-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1064060149-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
13048037006-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
18048043254-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5575023721-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14302054455-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
15471039167-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1062059605-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
1719058501-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
5550011377-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14258053217-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5550034633-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1033047447-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14312054675-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
12879045998-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1049047360-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1034047332-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1044037234-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
4975007231-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
13154037793-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
4915006314-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14020042895-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14595039917-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14745040519-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
4974028655-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
4955028437-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3560003514-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14717040412-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5361061207-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1064060137-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14605043876-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1982053686-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14246047860-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14233045309-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
4975023877-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14757054366-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
5550034636-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
3080046811-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
23100052107-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
12843041243-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14799048306-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1988016973-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14731045659-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1983053922-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
4955028415-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
